LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    5   229    2.572864322       0.3886718750        4.371915794    
    5   230    2.576100629       0.3881835938        4.373137595    
    5   231    2.579345088       0.3876953125        4.374365331    
    5   232    2.582597730       0.3872070312        4.375599116    
    5   233    2.585858586       0.3867187500        4.376839064    
    5   234    2.589127686       0.3862304688        4.378085291    
    5   235    2.592405063       0.3857421875        4.379337914    
    5   236    2.595690748       0.3852539062        4.380597051    
    5   237    2.598984772       0.3847656250        4.381862823    
    5   238    2.602287166       0.3842773438        4.383135352    
    5   239    2.605597964       0.3837890625        4.384414760    
    5   240    2.608917197       0.3833007812        4.385701173    
    5   241    2.612244898       0.3828125000        4.386994718    
    5   242    2.615581098       0.3823242188        4.388295522    
    5   243    2.618925831       0.3818359375        4.389603715    
    5   244    2.622279129       0.3813476562        4.390919429    
    5   245    2.625641026       0.3808593750        4.392242797    
    5   246    2.629011553       0.3803710938        4.393573954    
    5   247    2.632390746       0.3798828125        4.394913037    
    5   248    2.635778636       0.3793945312        4.396260183    
    5   249    2.639175258       0.3789062500        4.397615535    
    5   250    2.642580645       0.3784179688        4.398979232    
    5   251    2.645994832       0.3779296875        4.400351420    
    5   252    2.649417853       0.3774414062        4.401732245    
    5   253    2.652849741       0.3769531250        4.403121853    
    5   254    2.656290532       0.3764648438        4.404520396    
    5   255    2.659740260       0.3759765625        4.405928024    
    5   256    2.663198960       0.3754882812        4.407344891    
    5   257    2.666666667       0.3750000000        4.408771152    
    5   258    2.670143416       0.3745117188        4.410206965    
    5   259    2.673629243       0.3740234375        4.411652491    
    5   260    2.677124183       0.3735351562        4.413107889    
    5   261    2.680628272       0.3730468750        4.414573325    
    5   262    2.684141547       0.3725585938        4.416048964    
    5   263    2.687664042       0.3720703125        4.417534973    
    5   264    2.691195795       0.3715820312        4.419031524    
    5   265    2.694736842       0.3710937500        4.420538788    
    5   266    2.698287220       0.3706054688        4.422056940    
    5   267    2.701846966       0.3701171875        4.423586157    
    5   268    2.705416116       0.3696289062        4.425126616    
    5   269    2.708994709       0.3691406250        4.426678499    
    5   270    2.712582781       0.3686523438        4.428241990    
    5   271    2.716180371       0.3681640625        4.429817274    
    5   272    2.719787517       0.3676757812        4.431404538    
    5   273    2.723404255       0.3671875000        4.433003973    
    5   274    2.727030626       0.3666992188        4.434615770    
    5   275    2.730666667       0.3662109375        4.436240125    
    5   276    2.734312417       0.3657226562        4.437877234    
    5   277    2.737967914       0.3652343750        4.439527296    
    5   278    2.741633199       0.3647460938        4.441190512    
    5   279    2.745308311       0.3642578125        4.442867087    
    5   280    2.748993289       0.3637695312        4.444557225    
    5   281    2.752688172       0.3632812500        4.446261135    
    5   282    2.756393001       0.3627929688        4.447979027    
    5   283    2.760107817       0.3623046875        4.449711114    
    5   284    2.763832659       0.3618164062        4.451457611    
    5   285    2.767567568       0.3613281250        4.453218734    
    5   286    2.771312585       0.3608398438        4.454994703    
    5   287    2.775067751       0.3603515625        4.456785739    
    5   288    2.778833107       0.3598632812        4.458592066    
    5   289    2.782608696       0.3593750000        4.460413908    
    5   290    2.786394558       0.3588867188        4.462251494    
    5   291    2.790190736       0.3583984375        4.464105053    
    5   292    2.793997271       0.3579101562        4.465974817    
    5   293    2.797814208       0.3574218750        4.467861019    
    5   294    2.801641587       0.3569335938        4.469763894    
    5   295    2.805479452       0.3564453125        4.471683679    
    5   296    2.809327846       0.3559570312        4.473620614    
    5   297    2.813186813       0.3554687500        4.475574939    
    5   298    2.817056396       0.3549804688        4.477546895    
    5   299    2.820936639       0.3544921875        4.479536727    
    5   300    2.824827586       0.3540039062        4.481544679    
    5   301    2.828729282       0.3535156250        4.483570998    
    5   302    2.832641770       0.3530273438        4.485615931    
    5   303    2.836565097       0.3525390625        4.487679727    
    5   304    2.840499307       0.3520507812        4.489762636    
    5   305    2.844444444       0.3515625000        4.491864907    
    5   306    2.848400556       0.3510742188        4.493986793    
    5   307    2.852367688       0.3505859375        4.496128545    
    5   308    2.856345886       0.3500976562        4.498290415    
    5   309    2.860335196       0.3496093750        4.500472655    
    5   310    2.864335664       0.3491210938        4.502675520    
    5   311    2.868347339       0.3486328125        4.504899260    
    5   312    2.872370266       0.3481445312        4.507144129    
    5   313    2.876404494       0.3476562500        4.509410378    
    5   314    2.880450070       0.3471679688        4.511698260    
    5   315    2.884507042       0.3466796875        4.514008023    
    5   316    2.888575458       0.3461914062        4.516339917    
    5   317    2.892655367       0.3457031250        4.518694191    
    5   318    2.896746818       0.3452148438        4.521071091    
    5   319    2.900849858       0.3447265625        4.523470861    
    5   320    2.904964539       0.3442382812        4.525893743    
    5   321    2.909090909       0.3437500000        4.528339978    
    5   322    2.913229018       0.3432617188        4.530809803    
    5   323    2.917378917       0.3427734375        4.533303452    
